"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Almeida I.M.G.; Barbosa C.R.F.; De Assis Oliveira Fontes F.","Almeida, Igor Marcel Gomes (56559628200); Barbosa, Cleiton Rubens Formiga (56559508600); De Assis Oliveira Fontes, Francisco (6602095954)","56559628200; 56559508600; 6602095954","Exergetic analysis of the transcritical cycle of an bottle cooler operating with CO2","2009","ECOS 2009 - 22nd International Conference on Efficiency, Cost, Optimization, Simulation and Environmental Impact of Energy Systems","","","","767","776","9","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925115385&partnerID=40&md5=fe4d51ba220a178832d831ee47e78738","Conference paper","Final","","Scopus","2-s2.0-84925115385"
"De Oliveira P.T.; Silva C.M.S.; Lima K.C.","De Oliveira, Priscilla Teles (56056166800); Silva, Cláudio Moisés Santos (57215141564); Lima, Kellen Carla (34872852500)","56056166800; 57215141564; 34872852500","Trend of rain in northeast Brazil","2012","Rainfall: Behavior, Forecasting and Distribution","","","","155","166","11","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895368359&partnerID=40&md5=ef0dd7e5d5611cbef5f9521820395402","Book chapter","Final","","Scopus","2-s2.0-84895368359"
"De Araújo L.C.B.; De Melo D.M.A.; De Melo M.A.F.; De Barros J.M.F.; Braga R.M.; De Costa C.C.; Rodrigues G.","De Araújo, L.C.B. (57193696804); De Melo, D.M.A. (57193701220); De Melo, M.A.F. (57193694460); De Barros, J.M.F. (57193693448); Braga, R.M. (55210068400); De Costa, C.C. (57193700931); Rodrigues, G. (56392547900)","57193696804; 57193701220; 57193694460; 57193693448; 55210068400; 57193700931; 56392547900","Nickel catalyst supported on magnesium and zinc aluminates (MgAl2O4 and ZnAl2O4) spinels for dry reforming of methane","2017","Ceramica","63","365","","77","81","4","2","10.1590/0366-69132017633652056","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015974632&doi=10.1590%2f0366-69132017633652056&partnerID=40&md5=8a8ee87cc287d84a29ee630a604de672","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85015974632"
"Dantas S.T.P.L.; Amaro V.E.; Costa B.C.P.","Dantas, S.T.P.L. (55021329000); Amaro, V.E. (6506521492); Costa, B.C.P. (57194237034)","55021329000; 6506521492; 57194237034","Mangrove reforestation as a mesotidal coastal protection and Clean Development Mechanism on Macau-serra oil field, Potiguar Basin, Northeast Brazil","2011","Journal of Coastal Research","","SPEC. ISSUE 64","","1268","1271","3","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857381393&partnerID=40&md5=e8647d890cfb513b59822d4962ad77b3","Conference paper","Final","","Scopus","2-s2.0-84857381393"
"Sarmento H.; Amado A.M.; Descy J.-P.","Sarmento, Hugo (14833107600); Amado, André M. (10244785400); Descy, Jean-Pierre (7004319212)","14833107600; 10244785400; 7004319212","Climate change in tropical fresh waters (comment on the paper 'Plankton dynamics under different climatic conditions in space and time' by de Senerpont Domis et al.,)","2013","Freshwater Biology","58","10","","2208","2210","2","24","10.1111/fwb.12140","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883260922&doi=10.1111%2ffwb.12140&partnerID=40&md5=0cedea5b9f3c713e55f0e674b591abc8","Note","Final","","Scopus","2-s2.0-84883260922"
"Nascimento A.R.; Figueredo G.P.; Rodrigues G.; Melo M.A.F.; Souza M.J.B.; Melo D.M.A.","Nascimento, A.R. (57206456288); Figueredo, G.P. (56850523300); Rodrigues, G. (56392547900); Melo, M.A.F. (7102354647); Souza, M.J.B. (7102353787); Melo, D.M.A. (9841064200)","57206456288; 56850523300; 56392547900; 7102354647; 7102353787; 9841064200","Synthesis and characterization of mesoporous materials modified by nickel for capture of CO2; [Síntese e caracterização de materiais mesoporosos modificados com níquel para a captura de CO2]","2014","Ceramica","60","356","","482","489","7","8","10.1590/s0366-69132014000400005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922634478&doi=10.1590%2fs0366-69132014000400005&partnerID=40&md5=142a5273ae98f541be33d9e0de62f824","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84922634478"
"Chellappa S.; Nascimento W.S.; Chellappa  T.; Chellappa N.T.","Chellappa, S. (6602427440); Nascimento, W.S. (54405854700); Chellappa , T. (35112732400); Chellappa, N.T. (6506515129)","6602427440; 54405854700; 35112732400; 6506515129","Impact of drought on reproduction of an endangered tropical killifish of the Brazilian semiarid region","2015","Advances in Animal Science and Zoology","7","","","135","145","10","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957023661&partnerID=40&md5=d22e57ced2ee89ad94cf013ed3dc307e","Book chapter","Final","","Scopus","2-s2.0-84957023661"
"da Silva G.C.M.; de Souza F.E.S.; Marinho-Soriano E.","da Silva, Gabriella Cynara Minora (56393910100); de Souza, Flavo Elano Soares (57192960387); Marinho-Soriano, Eliane (6603002482)","56393910100; 57192960387; 6603002482","Application of ALOS AVNIR-2 for the detection of seaweed and seagrass beds on the northeast of Brazil","2017","International Journal of Remote Sensing","38","3","","662","678","16","6","10.1080/01431161.2016.1268738","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009499744&doi=10.1080%2f01431161.2016.1268738&partnerID=40&md5=ac80854cdd2850bf30f8fa990e3d9b4e","Article","Final","","Scopus","2-s2.0-85009499744"
"Sanz-Pérez E.S.; Dantas T.C.M.; Arencibia A.; Calleja G.; Guedes A.P.M.A.; Araujo A.S.; Sanz R.","Sanz-Pérez, E.S. (35312162400); Dantas, T.C.M. (56583950700); Arencibia, A. (7003683635); Calleja, G. (7003604561); Guedes, A.P.M.A. (57190218442); Araujo, A.S. (7202091952); Sanz, R. (57212239123)","35312162400; 56583950700; 7003683635; 7003604561; 57190218442; 7202091952; 57212239123","Reuse and recycling of amine-functionalized silica materials for CO2 adsorption","2017","Chemical Engineering Journal","308","","","1021","1033","12","84","10.1016/j.cej.2016.09.109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992047551&doi=10.1016%2fj.cej.2016.09.109&partnerID=40&md5=7cce1420dde2ec7cf636b3868c44fad9","Article","Final","","Scopus","2-s2.0-84992047551"
"Pinheiro J.Q.; Farias A.C.","Pinheiro, José Q. (7102840383); Farias, Alexandra C. (57204115486)","7102840383; 57204115486","In search of a positive framework for communications about global climate change. Positive communication about global climate change; [En busca de un encuadre positivo en la comunicación sobre el cambio climático global. Comunicaciones positivas sobre el cambio climático global]","2015","Psyecology","6","2","","229","251","22","9","10.1080/21711976.2015.1026084","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053305079&doi=10.1080%2f21711976.2015.1026084&partnerID=40&md5=5b8e63a62052faa067946544009ba85c","Article","Final","","Scopus","2-s2.0-85053305079"
"de Carvalho L.S.; Silva E.; Andrade J.C.; Silva J.A.; Urbina M.; Nascimento P.F.; Carvalho F.; Ruiz J.A.","de Carvalho, Luciene Santos (56954456200); Silva, Etemistocles (58452074500); Andrade, José Carlos (56954315200); Silva, José Alberto (57210394168); Urbina, Maritza (56954723100); Nascimento, Paula Fabiane (56954724000); Carvalho, Fabiola (56954343400); Ruiz, Juan Alberto (16200237200)","56954456200; 58452074500; 56954315200; 57210394168; 56954723100; 56954724000; 56954343400; 16200237200","Low-cost mesoporous adsorbents amines-impregnated for CO2 capture","2015","Adsorption","21","8","","597","609","12","22","10.1007/s10450-015-9710-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948715592&doi=10.1007%2fs10450-015-9710-8&partnerID=40&md5=dc9ff2b48ed2355e8a0b669f72328a54","Article","Final","","Scopus","2-s2.0-84948715592"
"Barros B.S.; Kulesza J.; De Araújo Melo D.M.; Kiennemand A.","Barros, Braulio Silva (6603564656); Kulesza, Joanna (8576075400); De Araújo Melo, Dulce Maria (9841064200); Kiennemand, Alain (56879063100)","6603564656; 8576075400; 9841064200; 56879063100","Nickel-based catalyst precursor prepared via microwave-induced combustion method: Thermodynamics of synthesis and performance in dry reforming of CH4","2015","Materials Research","18","4","","732","739","7","17","10.1590/1516-1439.018115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942574808&doi=10.1590%2f1516-1439.018115&partnerID=40&md5=688f21db178ec161e0fec02971118d9c","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84942574808"
"Tavares-Damasceno J.P.; de Souza Silveira J.L.G.; Câmara T.; de Castro Stedile P.; Macario P.; Toledo-Lima G.S.; Pichorim M.","Tavares-Damasceno, João Paulo (57195670764); de Souza Silveira, João Lucas Gomes (57195683014); Câmara, Thanyria (56366310700); de Castro Stedile, Priscila (57195681833); Macario, Phoeve (55822482100); Toledo-Lima, Guilherme Santos (55822634300); Pichorim, Mauro (14519718000)","57195670764; 57195683014; 56366310700; 57195681833; 55822482100; 55822634300; 14519718000","Effect of drought on demography of Pileated Finch (Coryphospingus pileatus: Thraupidae) in northeastern Brazil","2017","Journal of Arid Environments","147","","","63","70","7","14","10.1016/j.jaridenv.2017.09.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029544333&doi=10.1016%2fj.jaridenv.2017.09.006&partnerID=40&md5=26bdd977661ecd69660abbde11808596","Article","Final","","Scopus","2-s2.0-85029544333"
"Mendes L.F.; Zambotti-Villela L.; Colepicolo P.; Marinho-Soriano E.; Stevani C.V.; Yokoya N.S.","Mendes, Luiz Fernando (54950859300); Zambotti-Villela, Leonardo (8653532200); Colepicolo, Pio (7004132120); Marinho-Soriano, Eliane (6603002482); Stevani, Cassius Vinicius (6602610084); Yokoya, Nair Sumie (7005308861)","54950859300; 8653532200; 7004132120; 6603002482; 6602610084; 7005308861","Metal cation toxicity in the alga Gracilaria domingensis as evaluated by the daily growth rates in synthetic seawater","2013","Journal of Applied Phycology","25","6","","1939","1947","8","31","10.1007/s10811-013-0036-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887416360&doi=10.1007%2fs10811-013-0036-1&partnerID=40&md5=bc3cb476bfe554d52c634d410eb9644f","Article","Final","","Scopus","2-s2.0-84887416360"
"De Oliveira Alves N.; Vessoni A.T.; Quinet A.; Fortunato R.S.; Kajitani G.S.; Peixoto M.S.; De Souza Hacon S.; Artaxo P.; Saldiva P.; Menck C.F.M.; De Medeiros S.R.B.","De Oliveira Alves, Nilmara (37076838200); Vessoni, Alexandre Teixeira (55030597000); Quinet, Annabel (55812736100); Fortunato, Rodrigo Soares (12545675300); Kajitani, Gustavo Satoru (57190742827); Peixoto, Milena Simões (57195511910); De Souza Hacon, Sandra (55185103400); Artaxo, Paulo (7004864963); Saldiva, Paulo (35379363900); Menck, Carlos Frederico Martins (7004842673); De Medeiros, Silvia Regina Batistuzzo (6506856664)","37076838200; 55030597000; 55812736100; 12545675300; 57190742827; 57195511910; 55185103400; 7004864963; 35379363900; 7004842673; 6506856664","Biomass burning in the Amazon region causes DNA damage and cell death in human lung cells","2017","Scientific Reports","7","1","10937","","","","72","10.1038/s41598-017-11024-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028980668&doi=10.1038%2fs41598-017-11024-3&partnerID=40&md5=dcc8095bd4496928d19a5d96c2a98288","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85028980668"
"Silva B.K.N.; Lucio P.S.","Silva, Bruce Kelly N. (57222272547); Lucio, Paulo Sergio (55963139800)","57222272547; 55963139800","Characterization of risk/exposure to climate extremes for the Brazilian Northeast—case study: Rio Grande do Norte","2015","Theoretical and Applied Climatology","122","1-2","","59","67","8","19","10.1007/s00704-014-1275-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942368345&doi=10.1007%2fs00704-014-1275-z&partnerID=40&md5=6aa1429165f127cdc610064553820386","Article","Final","","Scopus","2-s2.0-84942368345"
"Lucio P.S.; Silva A.M.; Serrano A.I.","Lucio, P.S. (55963139800); Silva, A.M. (7403221533); Serrano, A.I. (56365235200)","55963139800; 7403221533; 56365235200","Changes in occurrences of temperature extremes in continental Portugal: A stochastic approach","2010","Meteorological Applications","17","4","","404","418","14","10","10.1002/met.171","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649711096&doi=10.1002%2fmet.171&partnerID=40&md5=f56501ec71af6b3837f41b93069282ce","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-78649711096"
"Alves J.A.B.L.R.; Figueredo G.P.; Medeiros R.L.B.A.; Costa T.R.; Melo D.M.A.; Melo M.A.F.","Alves, J.A.B.L.R. (56106170500); Figueredo, G.P. (56850523300); Medeiros, R.L.B.A. (56272344800); Costa, T.R. (57189227752); Melo, D.M.A. (9841064200); Melo, M.A.F. (7102354647)","56106170500; 56850523300; 56272344800; 57189227752; 9841064200; 7102354647","Ni-based oxygen carriers obtained by different synthesis methods for use in the chemical looping reforming of methaneprocess; [Carreadores de oxigênio a base de Ni obtidos por diferentes mêtodos de síntese para aplicação no processo de reforma de metano com recirculação química]","2016","Ceramica","62","361","","77","84","7","2","10.1590/0366-69132016623611971","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966479792&doi=10.1590%2f0366-69132016623611971&partnerID=40&md5=7770e72cb5ad3d8679351a9d95942808","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84966479792"
"Barros H.C.L.; Pinheiro J.Q.","Barros, Hellen Chrystianne Lucio (55880025700); Pinheiro, José Q. (7102840383)","55880025700; 7102840383","Psychological dimensions of global warming according to the view of Brazilian teenagers; [Dimensões psicológicas do aquecimento global conforme a visão de adolescentes brasileiros]","2013","Estudos de Psicologia","18","2","","173","182","9","8","10.1590/S1413-294X2013000200002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885399084&doi=10.1590%2fS1413-294X2013000200002&partnerID=40&md5=ba5e1c873326b716d49365e913b3096e","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84885399084"
"Schuch A.P.; Yagura T.; Makita K.; Yamamoto H.; Schuch N.J.; Agnez-Lima L.F.; MacMahon R.M.; Menck C.F.M.","Schuch, André Passaglia (13907800900); Yagura, Teiti (54893787500); Makita, Kazuo (7102210659); Yamamoto, Hiromasa (55725312900); Schuch, Nelson Jorge (6701442290); Agnez-Lima, Lucymara Fassarella (6602865106); MacMahon, Ricardo Monreal (6507938183); Menck, Carlos Frederico Martins (7004842673)","13907800900; 54893787500; 7102210659; 55725312900; 6701442290; 6602865106; 6507938183; 7004842673","DNA damage profiles induced by sunlight at different latitudes","2012","Environmental and Molecular Mutagenesis","53","3","","198","206","8","24","10.1002/em.21678","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857799012&doi=10.1002%2fem.21678&partnerID=40&md5=22047e795cbe6aca318754a547719592","Article","Final","","Scopus","2-s2.0-84857799012"
"Boori M.S.; Amaro V.E.; Vital H.","Boori, Mukesh Singh (36805706400); Amaro, Venerando Eustáquio (6506521492); Vital, Helenice (6603239016)","36805706400; 6506521492; 6603239016","Coastal ecological sensitivity and risk assessment: A case study of sea level change in Apodi river (Atlantic Ocean), Northeast Brazil","2010","World Academy of Science, Engineering and Technology","47","","","863","872","9","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871304385&partnerID=40&md5=c353e295fd0c931f89a26e2f645fdfe4","Article","Final","","Scopus","2-s2.0-84871304385"
"Brasil J.; Attayde J.L.; Vasconcelos F.R.; Dantas D.D.F.; Huszar V.L.M.","Brasil, Jandeson (23088269500); Attayde, José L. (6506892292); Vasconcelos, Francisco R. (56437949700); Dantas, Danyhelton D. F. (56954792100); Huszar, Vera L. M. (6602285839)","23088269500; 6506892292; 56437949700; 56954792100; 6602285839","Drought-induced water-level reduction favors cyanobacteria blooms in tropical shallow lakes","2016","Hydrobiologia","770","1","","145","164","19","137","10.1007/s10750-015-2578-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961213150&doi=10.1007%2fs10750-015-2578-5&partnerID=40&md5=6f7e92763c4b9b4ee4fb5a0027811dd7","Article","Final","","Scopus","2-s2.0-84961213150"
"Alves J.M.B.; Chaves R.R.; Servain J.; De Souza E.B.; Da Silva E.M.; Dos Santos A.C.S.; Barbosa A.C.B.; De Oliveira C.J.; Sombra S.S.; Costa A.A.; Pinheiro F.G.M.","Alves, José Maria Brabo (26323450400); Chaves, Rosane Rodrigues (7003756628); Servain, Jacques (56183254400); De Souza, Everaldo Barreiros (8609037700); Da Silva, Emerson Mariano (57190580381); Dos Santos, Antônio Carlos Santana (56430472600); Barbosa, Augusto César Barros (26040478600); De Oliveira, Carlos Jacinto (57210742979); Sombra, Sérgio Sousa (56431210100); Costa, Alexandre Araújo (7401876682); Pinheiro, Francisco Geraldo De Melo (35285719700)","26323450400; 7003756628; 56183254400; 8609037700; 57190580381; 56430472600; 26040478600; 57210742979; 56431210100; 7401876682; 35285719700","Ipcc-ar4 coupled models and the meridional gradient of sea surface temperature in the tropical atlantic: Relationship with the precipitation over the norther northeast of brazil; [Modelos Acoplados Do Ipcc-Ar4 E O Gradiente Meridional De Temperatura Da Superfície Do Mar No Atlântico Tropical: Relações Com A Precipitação No Norte Do Nordeste Do Brasil]","2014","Revista Brasileira de Meteorologia","29","4","","568","578","10","4","10.1590/0102-778620130605","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912559818&doi=10.1590%2f0102-778620130605&partnerID=40&md5=59e16b71d1aa9e03cc5464a01b64f80a","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84912559818"
"Boori M.S.; Amaro V.E.; Vital H.","Boori, Mukesh Singh (36805706400); Amaro, Venerando Eustáquio (6506521492); Vital, Helenice (6603239016)","36805706400; 6506521492; 6603239016","Coastal ecological sensitivity and risk assessment: A case study of sea level change in Apodi river (Atlantic Ocean), northeast Brazil","2010","World Academy of Science, Engineering and Technology","71","","","866","875","9","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651547369&partnerID=40&md5=618650220456b25e5da41876134cd8b0","Article","Final","","Scopus","2-s2.0-78651547369"
"Armenteras D.; Gibbes C.; Vivacqua C.A.; Espinosa J.S.; Duleba W.; Goncalves F.; Castro C.","Armenteras, Dolors (7801374689); Gibbes, Cerian (25630486800); Vivacqua, Carla A. (8649186600); Espinosa, Juan Sebastián (57206155710); Duleba, Wania (6603139293); Goncalves, Fabio (57201696235); Castro, Christopher (8502619500)","7801374689; 25630486800; 8649186600; 57206155710; 6603139293; 57201696235; 8502619500","Interactions between climate, land use and vegetation fire occurrences in El Salvador","2016","Atmosphere","7","2","26","","","","17","10.3390/atmos7020026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960111670&doi=10.3390%2fatmos7020026&partnerID=40&md5=18709840d0539b33db124828416039b8","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84960111670"
"Monllor-Hurtado A.; Pennino M.G.; Sanchez-Lizaso J.L.","Monllor-Hurtado, Alberto (57194497196); Pennino, Maria Grazia (40762087900); Sanchez-Lizaso, José Luis (56415171100)","57194497196; 40762087900; 56415171100","Shift in tuna catches due to ocean warming","2017","PLoS ONE","12","6","e0178196","","","","34","10.1371/journal.pone.0178196","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020387958&doi=10.1371%2fjournal.pone.0178196&partnerID=40&md5=3857faabcda0563fbc805f3252c72633","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85020387958"
"Galvao E.R.V.P.; Rodrigues M.A.F.; Barillas J.L.M.; Dutra Jr. T.V.; Da Mata W.","Galvao, E.R.V.P. (35145785000); Rodrigues, M.A.F. (35146691800); Barillas, J.L.M. (15063842200); Dutra Jr., T.V. (15724734000); Da Mata, W. (15046381300)","35145785000; 35146691800; 15063842200; 15724734000; 15046381300","Optimization of operational parameters on steamflooding with solvent in heavy oil reservoirs","2009","SPE Latin American and Caribbean Petroleum Engineering Conference Proceedings","2","","","829","836","7","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449390642&partnerID=40&md5=81fb5e3331b1691e126afee63b5aad7c","Conference paper","Final","","Scopus","2-s2.0-70449390642"
"Flores B.M.; Fagoaga R.; Nelson B.W.; Holmgren M.","Flores, Bernardo M. (55624616000); Fagoaga, Raquel (57189463039); Nelson, Bruce W. (7402428134); Holmgren, Milena (7003678030)","55624616000; 57189463039; 7402428134; 7003678030","Repeated fires trap Amazonian blackwater floodplains in an open vegetation state","2016","Journal of Applied Ecology","53","5","","1597","1603","6","42","10.1111/1365-2664.12687","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971283584&doi=10.1111%2f1365-2664.12687&partnerID=40&md5=2d98fa08bc7446b15caac571100bc62a","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-84971283584"
"Santos M.S.T.; Amaro V.E.; Ferreira A.T.S.; Barboza A.A.; Figueiredo M.C.; Araújo A.G.","Santos, Marcelo Soares Teles (16319706700); Amaro, Venerando Eustáquio (6506521492); Ferreira, Anderson Targino da Silva (59157972800); Barboza, Andressa de Abreu (57003006200); Figueiredo, Marília Crusoé (57002527300); Araújo, Alana Grochowalski (57002313600)","16319706700; 6506521492; 59157972800; 57003006200; 57002527300; 57002313600","Methodology for mapping the coastal vulnerability due to mean sea level rise on local scale; [Metodologia para mapeamento de vulnerabilidade costeira ä elevaçâo do nível médio do mar (NMM) em escala local]","2015","Boletim de Ciencias Geodesicas","21","4","","691","705","14","7","10.1590/S1982-21702015000400040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949744059&doi=10.1590%2fS1982-21702015000400040&partnerID=40&md5=7f664dabe12ad17496950232f2f43b90","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84949744059"
"Suhett A.L.; Amado A.M.; Meirelles-Pereira F.; Scofield V.; Jacques S.M.S.; Laque T.; Farjalla V.F.","Suhett, Albert Luiz (22959053400); Amado, André Megali (10244785400); Meirelles-Pereira, Frederico (26537828100); Scofield, Vinicius (37113135900); Jacques, Saulo Machado de Souza (56587512500); Laque, Thaís (35726950300); Farjalla, Vinicius Fortes (6506046461)","22959053400; 10244785400; 26537828100; 37113135900; 56587512500; 35726950300; 6506046461","Origin, concentration, availability and fate of dissolved organic carbon in coastal lagoons of the Rio de Janeiro State; [Origem, concentração, disponibilidade e destino do carbono orgânico dissolvido em lagoas costeiras do Estado do Rio de Janeiro]","2013","Acta Limnologica Brasiliensia","25","3","","326","340","14","10","10.1590/s2179-975x2013000300011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892954264&doi=10.1590%2fs2179-975x2013000300011&partnerID=40&md5=9cd9e054a8ac17897fd52ea079acdf2b","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84892954264"
"Costa C.C.; Melo D.M.A.; Melo M.A.F.; Mendoza M.E.; Nascimento J.C.; Andrade J.M.; Barros J.M.F.","Costa, C.C. (56421294900); Melo, D.M.A. (9841064200); Melo, M.A.F. (7102354647); Mendoza, M.E. (57146763600); Nascimento, J.C. (56421629100); Andrade, J.M. (56421407000); Barros, J.M.F. (15924974600)","56421294900; 9841064200; 7102354647; 57146763600; 56421629100; 56421407000; 15924974600","Effects of different structure-directing agents (SDA) in MCM-41 on the adsorption of CO2       ","2014","Journal of Porous Materials","21","6","","1069","1077","8","12","10.1007/s10934-014-9857-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911401054&doi=10.1007%2fs10934-014-9857-9&partnerID=40&md5=98568214d6f3f762c0deb1dd00b40b02","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84911401054"
"Lima S.F.; Vital H.","Lima, S.F. (22985887400); Vital, H. (6603239016)","22985887400; 6603239016","Geomorphological and paleogeographic characterization of continental shelf of the Apodi-Mossoró river, RN/Brazil","2006","WIT Transactions on Ecology and the Environment","88","","","351","360","9","11","10.2495/CENV060331","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36148987228&doi=10.2495%2fCENV060331&partnerID=40&md5=48436192b5d644a0174d6bd1cf2e6c83","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-36148987228"
"De Almeida L.Q.; Welle T.; Birkmann J.","De Almeida, Lutiane Queiroz (57189601394); Welle, Torsten (36070135000); Birkmann, Jörn (21733408600)","57189601394; 36070135000; 21733408600","A methodological proposal to Disaster Risk indicators in Brazil","2016","Proceedings of the International ISCRAM Conference","","","","","","","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015727464&partnerID=40&md5=6a4aba8bca15e9ccf6a97e031115263b","Conference paper","Final","","Scopus","2-s2.0-85015727464"
"Gonzáles-Andrés C.; Lopes P.F.M.; Cortés J.; Sánchez-Lizaso J.L.; Pennino M.G.","Gonzáles-Andrés, Cristina (57192410078); Lopes, Priscila F. M. (56468837900); Cortés, Jorge (35422127200); Sánchez-Lizaso, José Luis (56415171100); Pennino, Maria Grazia (40762087900)","57192410078; 56468837900; 35422127200; 56415171100; 40762087900","Abundance and distribution patterns of thunnus albacares in isla del coco national park through predictive habitat suitability models","2016","PLoS ONE","11","12","e0168212","","","","13","10.1371/journal.pone.0168212","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006272401&doi=10.1371%2fjournal.pone.0168212&partnerID=40&md5=aa2e0630d74059272f1849ad49d420ae","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85006272401"
"Louro-Berbara R.; Goto B.T.; Nobre C.P.; Covacevich F.; Fonseca H.M.A.C.","Louro-Berbara, Ricardo (57224358470); Goto, Bruno T. (8441449000); Nobre, Camila P. (55847138300); Covacevich, Fernanda (56055503300); Fonseca, Henrique M.A.C. (7004694085)","57224358470; 8441449000; 55847138300; 56055503300; 7004694085","Arbuscular Mycorrhizal Fungi: Essential Belowground Organisms in Tropical Dry Environments","2013","Tropical Dry Forests in the Americas: Ecology, Conservation, and Management","","","","237","247","10","1","10.1201/b15417-16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062163835&doi=10.1201%2fb15417-16&partnerID=40&md5=5e34b75f8b9e2b14d1e4ceff8553e9fa","Book chapter","Final","","Scopus","2-s2.0-85062163835"
